index,model,estimate,archivedt
2021-12-09,wt,1.031583393936057,2022-11-01
2021-12-09,jrc,1.0693566032906396,2022-11-01
2021-12-09,cislaghi,1.0356536730602752,2022-11-01
2021-12-09,lemma,NA,2022-11-01
2021-12-09,covidestim,1.7450829876468787,2022-11-01
2021-12-09,ucsf,0.926906572689098,2022-11-01
2021-12-09,m.rt,1.0482923269124658,2022-11-01
2021-12-10,can,1.14,2022-11-01
2021-12-10,linlab,1.04030711259575,2022-11-01
2021-12-10,wt,1.0754055850382642,2022-11-01
2021-12-10,jrc,0.980453608751534,2022-11-01
2021-12-10,cislaghi,0.9939457835702761,2022-11-01
2021-12-10,lemma,NA,2022-11-01
2021-12-10,ucsf,0.932667883069697,2022-11-01
2021-12-10,m.rt,1.0311437120870484,2022-11-01
2021-12-11,can,1.15,2022-11-01
2021-12-11,linlab,1.07638210116503,2022-11-01
2021-12-11,wt,1.1289084171966286,2022-11-01
2021-12-11,jrc,0.9262308231952563,2022-11-01
2021-12-11,cislaghi,0.9692395509377171,2022-11-01
2021-12-11,lemma,NA,2022-11-01
2021-12-11,ucsf,0.941605653168283,2022-11-01
2021-12-11,m.rt,1.0251969823982205,2022-11-01
2021-12-12,can,1.17,2022-11-01
2021-12-12,linlab,1.14902142362151,2022-11-01
2021-12-12,wt,1.1895259472037398,2022-11-01
2021-12-12,jrc,0.9176828431767289,2022-11-01
2021-12-12,cislaghi,0.9655148856461397,2022-11-01
2021-12-12,lemma,NA,2022-11-01
2021-12-12,ucsf,0.953622089153101,2022-11-01
2021-12-12,m.rt,1.0324018095894039,2022-11-01
2021-12-13,can,1.19,2022-11-01
2021-12-13,linlab,1.20661728553334,2022-11-01
2021-12-13,wt,1.2541986386623294,2022-11-01
2021-12-13,jrc,0.9449304772966975,2022-11-01
2021-12-13,cislaghi,0.9772860706505782,2022-11-01
2021-12-13,lemma,NA,2022-11-01
2021-12-13,ucsf,0.968615744799542,2022-11-01
2021-12-13,m.rt,1.054574005336829,2022-11-01
2021-12-14,can,1.22,2022-11-01
2021-12-14,linlab,1.26930307152012,2022-11-01
2021-12-14,wt,1.3217383358013446,2022-11-01
2021-12-14,jrc,0.9897062434600018,2022-11-01
2021-12-14,cislaghi,0.9969278069576948,2022-11-01
2021-12-14,lemma,NA,2022-11-01
2021-12-14,ucsf,0.986493001569013,2022-11-01
2021-12-14,m.rt,1.083125031145987,2022-11-01
2021-12-15,can,1.25,2022-11-01
2021-12-15,linlab,1.39238862113851,2022-11-01
2021-12-15,wt,1.391304997811098,2022-11-01
2021-12-15,jrc,1.060766955709197,2022-11-01
2021-12-15,cislaghi,1.029002853553055,2022-11-01
2021-12-15,lemma,NA,2022-11-01
2021-12-15,ucsf,1.00710778693946,2022-11-01
2021-12-15,m.rt,1.1158301388862448,2022-11-01
2021-12-16,can,1.28,2022-11-01
2021-12-16,linlab,1.52021202791863,2022-11-01
2021-12-16,wt,1.4654462772754115,2022-11-01
2021-12-16,jrc,1.1470568265689067,2022-11-01
2021-12-16,cislaghi,1.0691861245520344,2022-11-01
2021-12-16,lemma,NA,2022-11-01
2021-12-16,covidestim,1.5320504006404805,2022-11-01
2021-12-16,ucsf,1.03019713930884,2022-11-01
2021-12-16,m.rt,1.181282460444482,2022-11-01
2021-12-17,can,1.31,2022-11-01
2021-12-17,linlab,1.50627023293104,2022-11-01
2021-12-17,wt,1.5421868523558917,2022-11-01
2021-12-17,jrc,1.2506330595112534,2022-11-01
2021-12-17,cislaghi,1.1189117231804058,2022-11-01
2021-12-17,lemma,NA,2022-11-01
2021-12-17,ucsf,1.05538760334061,2022-11-01
2021-12-17,m.rt,1.2385666692034085,2022-11-01
2021-12-18,can,1.35,2022-11-01
2021-12-18,linlab,1.31389383858084,2022-11-01
2021-12-18,wt,1.6109076000177283,2022-11-01
2021-12-18,jrc,1.3501755439984315,2022-11-01
2021-12-18,cislaghi,1.1675849497960498,2022-11-01
2021-12-18,lemma,NA,2022-11-01
2021-12-18,ucsf,1.08224563660428,2022-11-01
2021-12-18,m.rt,1.2974211496820156,2022-11-01
2021-12-19,can,1.38,2022-11-01
2021-12-19,linlab,1.30351738320729,2022-11-01
2021-12-19,wt,1.6520554824145903,2022-11-01
2021-12-19,jrc,1.4440682430668044,2022-11-01
2021-12-19,cislaghi,1.2142375217622023,2022-11-01
2021-12-19,lemma,NA,2022-11-01
2021-12-19,ucsf,1.11035489918102,2022-11-01
2021-12-19,m.rt,1.318007380216564,2022-11-01
2021-12-20,can,1.42,2022-11-01
2021-12-20,linlab,1.73328233219419,2022-11-01
2021-12-20,wt,1.6494569099819776,2022-11-01
2021-12-20,jrc,1.5528919214332308,2022-11-01
2021-12-20,cislaghi,1.2721354990408464,2022-11-01
2021-12-20,lemma,NA,2022-11-01
2021-12-20,ucsf,1.13937611282188,2022-11-01
2021-12-20,m.rt,1.3867171905368936,2022-11-01
2021-12-21,can,1.45,2022-11-01
2021-12-21,linlab,1.72905004898144,2022-11-01
2021-12-21,wt,1.617163053598478,2022-11-01
2021-12-21,jrc,1.6848854538192282,2022-11-01
2021-12-21,cislaghi,1.3480547015297832,2022-11-01
2021-12-21,lemma,NA,2022-11-01
2021-12-21,ucsf,1.16904584191305,2022-11-01
2021-12-21,m.rt,1.4539287263731664,2022-11-01
2021-12-22,can,1.48,2022-11-01
2021-12-22,linlab,1.73578235173602,2022-11-01
2021-12-22,wt,1.5874134439381675,2022-11-01
2021-12-22,jrc,1.826059465283361,2022-11-01
2021-12-22,cislaghi,1.4361534955372237,2022-11-01
2021-12-22,lemma,NA,2022-11-01
2021-12-22,ucsf,1.19908772630441,2022-11-01
2021-12-22,m.rt,1.517911403161646,2022-11-01
2021-12-23,can,1.5,2022-11-01
2021-12-23,linlab,1.8044278979307,2022-11-01
2021-12-23,wt,1.5915932403774011,2022-11-01
2021-12-23,jrc,1.9422211628928832,2022-11-01
2021-12-23,cislaghi,1.509607789268787,2022-11-01
2021-12-23,lemma,NA,2022-11-01
2021-12-23,covidestim,1.41004741325603,2022-11-01
2021-12-23,ucsf,1.22912146495021,2022-11-01
2021-12-23,m.rt,1.5256320126790364,2022-11-01
2021-12-24,can,1.53,2022-11-01
2021-12-24,linlab,1.72529181386313,2022-11-01
2021-12-24,wt,1.6381324680090643,2022-11-01
2021-12-24,jrc,1.9970314523988701,2022-11-01
2021-12-24,cislaghi,1.5428817863689264,2022-11-01
2021-12-24,lemma,NA,2022-11-01
2021-12-24,ucsf,1.25860587684586,2022-11-01
2021-12-24,m.rt,1.5446072128089554,2022-11-01
2021-12-25,can,1.54,2022-11-01
2021-12-25,linlab,1.50932675468373,2022-11-01
2021-12-25,wt,1.6915729415715899,2022-11-01
2021-12-25,jrc,1.9947750289646904,2022-11-01
2021-12-25,cislaghi,1.5416098459967216,2022-11-01
2021-12-25,lemma,NA,2022-11-01
2021-12-25,ucsf,1.28593590618388,2022-11-01
2021-12-25,m.rt,1.5469732798187144,2022-11-01
2021-12-26,can,1.55,2022-11-01
2021-12-26,linlab,1.51643222816344,2022-11-01
2021-12-26,wt,1.700214654132346,2022-11-01
2021-12-26,jrc,1.9829535781463352,2022-11-01
2021-12-26,cislaghi,1.5349881820125892,2022-11-01
2021-12-26,lemma,NA,2022-11-01
2021-12-26,ucsf,1.3132659355219,2022-11-01
2021-12-26,m.rt,1.5579353803978837,2022-11-01
2021-12-27,can,1.56,2022-11-01
2021-12-27,linlab,1.86789305933883,2022-11-01
2021-12-27,wt,1.6453492253581963,2022-11-01
2021-12-27,jrc,1.998811705190196,2022-11-01
2021-12-27,cislaghi,1.5451163008555653,2022-11-01
2021-12-27,lemma,NA,2022-11-01
2021-12-27,ucsf,1.33723671928098,2022-11-01
2021-12-27,m.rt,1.5619912088945844,2022-11-01
2021-12-28,can,1.56,2022-11-01
2021-12-28,linlab,1.8449829396152,2022-11-01
2021-12-28,wt,1.550704806670735,2022-11-01
2021-12-28,jrc,2.043150458217335,2022-11-01
2021-12-28,cislaghi,1.578148621760587,2022-11-01
2021-12-28,lemma,NA,2022-11-01
2021-12-28,ucsf,1.35846437470694,2022-11-01
2021-12-28,m.rt,1.5714143381885621,2022-11-01
2021-12-29,can,1.56,2022-11-01
2021-12-29,linlab,1.64157714668774,2022-11-01
2021-12-29,wt,1.4548354741279024,2022-11-01
2021-12-29,jrc,2.065156004183864,2022-11-01
2021-12-29,cislaghi,1.5955621671563984,2022-11-01
2021-12-29,lemma,NA,2022-11-01
2021-12-29,ucsf,1.37675031493028,2022-11-01
2021-12-29,m.rt,1.5831766690458637,2022-11-01
2021-12-30,can,1.55,2022-11-01
2021-12-30,linlab,1.6547529154756,2022-11-01
2021-12-30,wt,1.3862953834686964,2022-11-01
2021-12-30,jrc,2.058549162778216,2022-11-01
2021-12-30,cislaghi,1.5906629297147359,2022-11-01
2021-12-30,lemma,NA,2022-11-01
2021-12-30,covidestim,1.3354815533666287,2022-11-01
2021-12-30,ucsf,1.39188071639231,2022-11-01
2021-12-30,m.rt,1.5656184648194975,2022-11-01
2021-12-31,can,1.53,2022-11-01
2021-12-31,linlab,1.54617061384083,2022-11-01
2021-12-31,wt,1.3580419378633386,2022-11-01
2021-12-31,jrc,2.043787161663925,2022-11-01
2021-12-31,cislaghi,1.5811563656834717,2022-11-01
2021-12-31,lemma,NA,2022-11-01
2021-12-31,ucsf,1.40349492127356,2022-11-01
2021-12-31,m.rt,1.5552887968328715,2022-11-01
2022-01-01,can,1.52,2022-11-01
2022-01-01,linlab,1.49011242540784,2022-11-01
2022-01-01,wt,1.3581482839916557,2022-11-01
2022-01-01,jrc,2.0379243610201327,2022-11-01
2022-01-01,cislaghi,1.577891488528045,2022-11-01
2022-01-01,lemma,NA,2022-11-01
2022-01-01,ucsf,1.40886635976588,2022-11-01
2022-01-01,m.rt,1.5310471732081117,2022-11-01
2022-01-02,can,1.49,2022-11-01
2022-01-02,linlab,1.73699100886345,2022-11-01
2022-01-02,wt,1.3617791809233142,2022-11-01
2022-01-02,jrc,2.007276425285068,2022-11-01
2022-01-02,cislaghi,1.561779043028323,2022-11-01
2022-01-02,lemma,NA,2022-11-01
2022-01-02,ucsf,1.4142377982582,2022-11-01
2022-01-02,m.rt,1.5230103470461653,2022-11-01
2022-01-03,can,1.47,2022-11-01
2022-01-03,linlab,1.50524542675778,2022-11-01
2022-01-03,wt,1.3465816566973852,2022-11-01
2022-01-03,jrc,1.9353130333660609,2022-11-01
2022-01-03,cislaghi,1.5194497185161164,2022-11-01
2022-01-03,lemma,NA,2022-11-01
2022-01-03,ucsf,1.41261117975411,2022-11-01
2022-01-03,m.rt,1.5061894825323237,2022-11-01
2022-01-04,can,1.44,2022-11-01
2022-01-04,linlab,1.49444715498035,2022-11-01
2022-01-04,wt,1.309681359836744,2022-11-01
2022-01-04,jrc,1.8233864278009826,2022-11-01
2022-01-04,cislaghi,1.4438051749303917,2022-11-01
2022-01-04,lemma,NA,2022-11-01
2022-01-04,ucsf,1.40624146100057,2022-11-01
2022-01-04,m.rt,1.485138274119416,2022-11-01
2022-01-05,can,1.41,2022-11-01
2022-01-05,linlab,1.46582889855156,2022-11-01
2022-01-05,wt,1.2530753343060774,2022-11-01
2022-01-05,jrc,1.7218986576390147,2022-11-01
2022-01-05,cislaghi,1.3722587401818038,2022-11-01
2022-01-05,lemma,NA,2022-11-01
2022-01-05,ucsf,1.39533743950662,2022-11-01
2022-01-05,m.rt,1.4440646735324654,2022-11-01
2022-01-06,can,1.37,2022-11-01
2022-01-06,linlab,1.39929400736228,2022-11-01
2022-01-06,wt,1.1820179675256126,2022-11-01
2022-01-06,jrc,1.6418175176664587,2022-11-01
2022-01-06,cislaghi,1.3199915087439915,2022-11-01
2022-01-06,lemma,NA,2022-11-01
2022-01-06,covidestim,1.270694826803372,2022-11-01
2022-01-06,ucsf,1.38013524131278,2022-11-01
2022-01-06,m.rt,1.4048571024061687,2022-11-01
2022-01-07,can,1.34,2022-11-01
2022-01-07,linlab,1.3049893606545,2022-11-01
2022-01-07,wt,1.1036677868622846,2022-11-01
2022-01-07,jrc,1.6085835554136398,2022-11-01
2022-01-07,cislaghi,1.3000692641618465,2022-11-01
2022-01-07,lemma,NA,2022-11-01
2022-01-07,ucsf,1.36082624300661,2022-11-01
2022-01-07,m.rt,1.36505446669352,2022-11-01
2022-01-08,can,1.3,2022-11-01
2022-01-08,linlab,1.24230560842057,2022-11-01
2022-01-08,wt,1.0335054791083305,2022-11-01
2022-01-08,jrc,1.6026665786255854,2022-11-01
2022-01-08,cislaghi,1.2968319276214644,2022-11-01
2022-01-08,lemma,NA,2022-11-01
2022-01-08,ucsf,1.33762981291095,2022-11-01
2022-01-08,m.rt,1.3303035480459942,2022-11-01
2022-01-09,can,1.27,2022-11-01
2022-01-09,linlab,1.2028370948294,2022-11-01
2022-01-09,wt,0.9788573851906318,2022-11-01
2022-01-09,jrc,1.6013217498495838,2022-11-01
2022-01-09,cislaghi,1.296158279448965,2022-11-01
2022-01-09,lemma,NA,2022-11-01
2022-01-09,ucsf,1.31094747448202,2022-11-01
2022-01-09,m.rt,1.301329927954155,2022-11-01
2022-01-10,can,1.23,2022-11-01
2022-01-10,linlab,1.11985183057674,2022-11-01
2022-01-10,wt,0.9382031975087165,2022-11-01
2022-01-10,jrc,1.5499264622191682,2022-11-01
2022-01-10,cislaghi,1.2710579716632724,2022-11-01
2022-01-10,lemma,NA,2022-11-01
2022-01-10,ucsf,1.28147403983841,2022-11-01
2022-01-10,m.rt,1.2773413631222836,2022-11-01
2022-01-11,can,1.19,2022-11-01
2022-01-11,linlab,1.00124854041776,2022-11-01
2022-01-11,wt,0.9110656279292951,2022-11-01
2022-01-11,jrc,1.4472849373487993,2022-11-01
2022-01-11,cislaghi,1.2208162130530371,2022-11-01
2022-01-11,lemma,NA,2022-11-01
2022-01-11,ucsf,1.25012861854306,2022-11-01
2022-01-11,m.rt,1.2463387440275457,2022-11-01
2022-01-12,can,1.16,2022-11-01
2022-01-12,linlab,1.02363837848333,2022-11-01
2022-01-12,wt,0.893608583776829,2022-11-01
2022-01-12,jrc,1.313939171923277,2022-11-01
2022-01-12,cislaghi,1.1545352200855816,2022-11-01
2022-01-12,lemma,NA,2022-11-01
2022-01-12,ucsf,1.21782198648315,2022-11-01
2022-01-12,m.rt,1.204401567466982,2022-11-01
2022-01-13,can,1.12,2022-11-01
2022-01-13,linlab,1.00725362507304,2022-11-01
2022-01-13,wt,0.8817617048329469,2022-11-01
2022-01-13,jrc,1.182488086893951,2022-11-01
2022-01-13,cislaghi,1.0918118942889043,2022-11-01
2022-01-13,lemma,NA,2022-11-01
2022-01-13,covidestim,1.1601802263681593,2022-11-01
2022-01-13,ucsf,1.1852045231317,2022-11-01
2022-01-13,m.rt,1.160891905523103,2022-11-01
2022-01-14,can,1.09,2022-11-01
2022-01-14,linlab,1.02362562116049,2022-11-01
2022-01-14,wt,0.872763626013423,2022-11-01
2022-01-14,jrc,1.0504410791007466,2022-11-01
2022-01-14,cislaghi,1.029657774091137,2022-11-01
2022-01-14,lemma,NA,2022-11-01
2022-01-14,ucsf,1.15256472346694,2022-11-01
2022-01-14,m.rt,1.1057723455462443,2022-11-01
2022-01-15,can,1.05,2022-11-01
2022-01-15,linlab,1.0174950275342,2022-11-01
2022-01-15,wt,0.8654153204403262,2022-11-01
2022-01-15,jrc,0.9382941278892633,2022-11-01
2022-01-15,cislaghi,0.9780156208922921,2022-11-01
2022-01-15,lemma,NA,2022-11-01
2022-01-15,ucsf,1.11987292312204,2022-11-01
2022-01-15,m.rt,1.0526015836030627,2022-11-01
2022-01-16,can,1.02,2022-11-01
2022-01-16,linlab,0.97779091022221,2022-11-01
2022-01-16,wt,0.8616690113754938,2022-11-01
2022-01-16,jrc,0.8582384567741,2022-11-01
2022-01-16,cislaghi,0.9424382766941217,2022-11-01
2022-01-16,lemma,NA,2022-11-01
2022-01-16,ucsf,1.08695749861255,2022-11-01
2022-01-16,m.rt,0.999306448089118,2022-11-01
2022-01-17,can,0.99,2022-11-01
2022-01-17,linlab,0.991127173437793,2022-11-01
2022-01-17,wt,0.8632048389492808,2022-11-01
2022-01-17,jrc,0.7963465674184924,2022-11-01
2022-01-17,cislaghi,0.9169240117440598,2022-11-01
2022-01-17,lemma,NA,2022-11-01
2022-01-17,ucsf,1.05369393190489,2022-11-01
2022-01-17,m.rt,0.9704439745144806,2022-11-01
2022-01-18,can,0.96,2022-11-01
2022-01-18,linlab,1.01272539653585,2022-11-01
2022-01-18,wt,0.8630182387116826,2022-11-01
2022-01-18,jrc,0.7607163352730067,2022-11-01
2022-01-18,cislaghi,0.9027993939651474,2022-11-01
2022-01-18,lemma,NA,2022-11-01
2022-01-18,ucsf,1.02010595813572,2022-11-01
2022-01-18,m.rt,0.9483254321042565,2022-11-01
2022-01-19,can,0.93,2022-11-01
2022-01-19,linlab,0.926622167178992,2022-11-01
2022-01-19,wt,0.8603566249568536,2022-11-01
2022-01-19,jrc,0.7299512924961267,2022-11-01
2022-01-19,cislaghi,0.890919274083894,2022-11-01
2022-01-19,lemma,NA,2022-11-01
2022-01-19,ucsf,0.98634701928127,2022-11-01
2022-01-19,m.rt,0.9312108078286823,2022-11-01
2022-01-20,can,0.91,2022-11-01
2022-01-20,linlab,0.87695141648748,2022-11-01
2022-01-20,wt,0.8517815399818975,2022-11-01
2022-01-20,jrc,0.7274189868126074,2022-11-01
2022-01-20,cislaghi,0.8899373244434514,2022-11-01
2022-01-20,lemma,NA,2022-11-01
2022-01-20,covidestim,1.0214277473033946,2022-11-01
2022-01-20,ucsf,0.952610247156117,2022-11-01
2022-01-20,m.rt,0.9100359140191561,2022-11-01
2022-01-21,can,0.88,2022-11-01
2022-01-21,linlab,0.84860609694259,2022-11-01
2022-01-21,wt,0.8339003681329407,2022-11-01
2022-01-21,jrc,0.7221770154090427,2022-11-01
2022-01-21,cislaghi,0.8879422058548841,2022-11-01
2022-01-21,lemma,NA,2022-11-01
2022-01-21,ucsf,0.91908339015247,2022-11-01
2022-01-21,m.rt,0.8876703645153965,2022-11-01
2022-01-22,can,0.85,2022-11-01
2022-01-22,linlab,0.850878540099585,2022-11-01
2022-01-22,wt,0.8051240174642127,2022-11-01
2022-01-22,jrc,0.7160283610420178,2022-11-01
2022-01-22,cislaghi,0.8855823033677384,2022-11-01
2022-01-22,lemma,NA,2022-11-01
2022-01-22,ucsf,0.885921819908744,2022-11-01
2022-01-22,m.rt,0.8682265476548463,2022-11-01
2022-01-23,can,0.83,2022-11-01
2022-01-23,linlab,0.781761019266548,2022-11-01
2022-01-23,wt,0.770127021969256,2022-11-01
2022-01-23,jrc,0.7109518442355173,2022-11-01
2022-01-23,cislaghi,0.8836014627518161,2022-11-01
2022-01-23,lemma,NA,2022-11-01
2022-01-23,ucsf,0.853297944874256,2022-11-01
2022-01-23,m.rt,0.8402076093847871,2022-11-01
2022-01-24,can,0.8,2022-11-01
2022-01-24,linlab,0.723588040479942,2022-11-01
2022-01-24,wt,0.7393706805858594,2022-11-01
2022-01-24,jrc,0.7301326054444388,2022-11-01
2022-01-24,cislaghi,0.8910082110826294,2022-11-01
2022-01-24,lemma,NA,2022-11-01
2022-01-24,ucsf,0.821469566030366,2022-11-01
2022-01-24,m.rt,0.808668373325332,2022-11-01
2022-01-25,can,0.78,2022-11-01
2022-01-25,linlab,0.681801262670781,2022-11-01
2022-01-25,wt,0.7238707991502139,2022-11-01
2022-01-25,jrc,0.7199958664820105,2022-11-01
2022-01-25,cislaghi,0.8872580337776462,2022-11-01
2022-01-25,lemma,NA,2022-11-01
2022-01-25,ucsf,0.790781529514323,2022-11-01
2022-01-25,m.rt,0.7758337498337703,2022-11-01
2022-01-26,can,0.75,2022-11-01
2022-01-26,linlab,0.671700351672086,2022-11-01
2022-01-26,wt,0.7200755348996627,2022-11-01
2022-01-26,jrc,0.6864596711513778,2022-11-01
2022-01-26,cislaghi,0.8754977555545361,2022-11-01
2022-01-26,lemma,NA,2022-11-01
2022-01-26,ucsf,0.761581191420165,2022-11-01
2022-01-26,m.rt,0.7522195024392895,2022-11-01
2022-01-27,can,0.73,2022-11-01
2022-01-27,linlab,0.650026101289229,2022-11-01
2022-01-27,wt,0.7222854128541929,2022-11-01
2022-01-27,jrc,0.6055791872996453,2022-11-01
2022-01-27,cislaghi,0.8477554810371566,2022-11-01
2022-01-27,lemma,NA,2022-11-01
2022-01-27,covidestim,0.8875580547112268,2022-11-01
2022-01-27,ucsf,0.734100538117745,2022-11-01
2022-01-27,m.rt,0.7389910556749794,2022-11-01
2022-01-28,can,0.71,2022-11-01
2022-01-28,linlab,0.662282369665558,2022-11-01
2022-01-28,wt,0.7233651193729094,2022-11-01
2022-01-28,jrc,0.5359816788193358,2022-11-01
2022-01-28,cislaghi,0.8240363756658667,2022-11-01
2022-01-28,lemma,NA,2022-11-01
2022-01-28,ucsf,0.708420826370146,2022-11-01
2022-01-28,m.rt,0.7247493935449681,2022-11-01
2022-01-29,can,0.69,2022-11-01
2022-01-29,linlab,0.683496728242399,2022-11-01
2022-01-29,wt,0.7189774660104599,2022-11-01
2022-01-29,jrc,0.48152674620199143,2022-11-01
2022-01-29,cislaghi,0.8049313260855259,2022-11-01
2022-01-29,lemma,NA,2022-11-01
2022-01-29,ucsf,0.684485360717936,2022-11-01
2022-01-29,m.rt,0.7088176978480135,2022-11-01
2022-01-30,can,0.67,2022-11-01
2022-01-30,linlab,0.545428751648327,2022-11-01
2022-01-30,wt,0.7131681239849388,2022-11-01
2022-01-30,jrc,0.44561767872479585,2022-11-01
2022-01-30,cislaghi,0.7917489439698009,2022-11-01
2022-01-30,lemma,NA,2022-11-01
2022-01-30,ucsf,0.662177658549323,2022-11-01
2022-01-30,m.rt,0.6875139742729007,2022-11-01
2022-01-31,can,0.65,2022-11-01
2022-01-31,linlab,0.592180799723688,2022-11-01
2022-01-31,wt,0.7137223871333805,2022-11-01
2022-01-31,jrc,0.4000903534670268,2022-11-01
2022-01-31,cislaghi,0.7748387638235574,2022-11-01
2022-01-31,lemma,NA,2022-11-01
2022-01-31,ucsf,0.641410366510189,2022-11-01
2022-01-31,m.rt,0.6663455642962414,2022-11-01
2022-02-01,can,0.63,2022-11-01
2022-02-01,linlab,0.730941698350843,2022-11-01
2022-02-01,wt,0.7207144022183017,2022-11-01
2022-02-01,jrc,0.3671776584093743,2022-11-01
2022-02-01,cislaghi,0.7634196485766281,2022-11-01
2022-02-01,lemma,NA,2022-11-01
2022-02-01,ucsf,0.622153601441212,2022-11-01
2022-02-01,m.rt,0.6623837378796357,2022-11-01
2022-02-02,can,0.62,2022-11-01
2022-02-02,linlab,0.719225519628945,2022-11-01
2022-02-02,wt,0.7318690357193843,2022-11-01
2022-02-02,jrc,0.3421211842877299,2022-11-01
2022-02-02,cislaghi,0.7553737760423223,2022-11-01
2022-02-02,lemma,NA,2022-11-01
2022-02-02,ucsf,0.604399026267006,2022-11-01
2022-02-02,m.rt,0.6635583813929059,2022-11-01
2022-02-03,can,0.61,2022-11-01
2022-02-03,linlab,0.667251436960992,2022-11-01
2022-02-03,wt,0.7424204453363964,2022-11-01
2022-02-03,jrc,0.3531104596449363,2022-11-01
2022-02-03,cislaghi,0.7587598165076233,2022-11-01
2022-02-03,lemma,NA,2022-11-01
2022-02-03,covidestim,0.7636187576237768,2022-11-01
2022-02-03,ucsf,0.588091842293482,2022-11-01
2022-02-03,m.rt,0.6707404659615385,2022-11-01
2022-02-04,can,0.6,2022-11-01
2022-02-04,linlab,0.673143550084438,2022-11-01
2022-02-04,wt,0.7476797801812882,2022-11-01
2022-02-04,jrc,0.3658330104415087,2022-11-01
2022-02-04,cislaghi,0.7627341642762657,2022-11-01
2022-02-04,lemma,NA,2022-11-01
2022-02-04,ucsf,0.573103463934709,2022-11-01
2022-02-04,m.rt,0.6578119906058945,2022-11-01
2022-02-05,can,0.59,2022-11-01
2022-02-05,linlab,0.699203895815257,2022-11-01
2022-02-05,wt,0.745670615692676,2022-11-01
2022-02-05,jrc,0.3793309186361752,2022-11-01
2022-02-05,cislaghi,0.7671829669399892,2022-11-01
2022-02-05,lemma,NA,2022-11-01
2022-02-05,ucsf,0.559246201397047,2022-11-01
2022-02-05,m.rt,0.6494750533036132,2022-11-01
2022-02-06,can,0.58,2022-11-01
2022-02-06,linlab,0.724288920697037,2022-11-01
2022-02-06,wt,0.7411725707496101,2022-11-01
2022-02-06,jrc,0.3899691061045196,2022-11-01
2022-02-06,cislaghi,0.7709413699906373,2022-11-01
2022-02-06,lemma,NA,2022-11-01
2022-02-06,ucsf,0.54635460440638,2022-11-01
2022-02-06,m.rt,0.6444393944327887,2022-11-01
2022-02-07,can,0.57,2022-11-01
2022-02-07,linlab,0.637910199372711,2022-11-01
2022-02-07,wt,0.7420584396250848,2022-11-01
2022-02-07,jrc,0.39760735986527845,2022-11-01
2022-02-07,cislaghi,0.7736196726090504,2022-11-01
2022-02-07,lemma,NA,2022-11-01
2022-02-07,ucsf,0.534390892590642,2022-11-01
2022-02-07,m.rt,0.6335671693141675,2022-11-01
2022-02-08,can,0.57,2022-11-01
2022-02-08,linlab,0.433714826243095,2022-11-01
2022-02-08,wt,0.7476428232273391,2022-11-01
2022-02-08,jrc,0.40436754004422565,2022-11-01
2022-02-08,cislaghi,0.7758740233242819,2022-11-01
2022-02-08,lemma,NA,2022-11-01
2022-02-08,ucsf,0.523507010710486,2022-11-01
2022-02-08,m.rt,0.6009510217967057,2022-11-01
2022-02-09,can,0.57,2022-11-01
2022-02-09,linlab,0.498250467076503,2022-11-01
2022-02-09,wt,0.7544843858348689,2022-11-01
2022-02-09,jrc,0.4154476318944707,2022-11-01
2022-02-09,cislaghi,0.7793574726921001,2022-11-01
2022-02-09,lemma,NA,2022-11-01
2022-02-09,ucsf,0.513999266128868,2022-11-01
2022-02-09,m.rt,0.5642360793686775,2022-11-01
2022-02-10,can,0.57,2022-11-01
2022-02-10,linlab,0.51872000306428,2022-11-01
2022-02-10,wt,0.7590691086549852,2022-11-01
2022-02-10,jrc,0.42920100720662724,2022-11-01
2022-02-10,cislaghi,0.7837555404478663,2022-11-01
2022-02-10,lemma,NA,2022-11-01
2022-02-10,covidestim,0.7375659920254055,2022-11-01
2022-02-10,ucsf,0.506177928685519,2022-11-01
2022-02-10,m.rt,0.552917712806559,2022-11-01
2022-02-11,can,0.57,2022-11-01
2022-02-11,linlab,0.551712228390734,2022-11-01
2022-02-11,wt,0.7582938442278737,2022-11-01
2022-02-11,jrc,0.4447401540402929,2022-11-01
2022-02-11,cislaghi,0.7888201113581724,2022-11-01
2022-02-11,lemma,NA,2022-11-01
2022-02-11,ucsf,0.500251201723969,2022-11-01
2022-02-11,m.rt,0.5576185824199337,2022-11-01
2022-02-12,can,0.58,2022-11-01
2022-02-12,linlab,0.591698827369135,2022-11-01
2022-02-12,wt,0.751227090162516,2022-11-01
2022-02-12,jrc,0.4555742088578227,2022-11-01
2022-02-12,cislaghi,0.792523574279056,2022-11-01
2022-02-12,lemma,NA,2022-11-01
2022-02-12,ucsf,0.496274962068901,2022-11-01
2022-02-12,m.rt,0.5722351759599782,2022-11-01
2022-02-13,can,0.59,2022-11-01
2022-02-13,linlab,0.462475663525517,2022-11-01
2022-02-13,wt,0.7432410900439129,2022-11-01
2022-02-13,jrc,0.4574078336100804,2022-11-01
2022-02-13,cislaghi,0.7931835879801219,2022-11-01
2022-02-13,lemma,NA,2022-11-01
2022-02-13,ucsf,0.494192892683638,2022-11-01
2022-02-13,m.rt,0.5629339914072512,2022-11-01
2022-02-14,can,0.59,2022-11-01
2022-02-14,linlab,0.583468730613952,2022-11-01
2022-02-14,wt,0.74074905655867,2022-11-01
2022-02-14,jrc,0.4549702206222014,2022-11-01
2022-02-14,cislaghi,0.7923221783970823,2022-11-01
